state	Year	cost_per_pack	tax_dollar	tax_state	tax_percent	sales_per_capita	tax_revenue	index	price_cpi
Rhode Island	1997	2.322	0.95	0.61	40.9	90	54317563	160.51666666666665	3.3271311390302154
Rhode Island	1998	2.517	0.95	0.61	37.7	88.7	62373646	163.00833333333333	3.551413526915802
Rhode Island	1999	3.229	0.95	0.71	29.4	86.9	60925100	166.575	4.458472159687829
Rhode Island	2000	3.382	1.05	0.71	31	83.1	58788277	172.2	4.517189314750291
Rhode Island	2001	3.869	1.34	0.71	34.6	79.5	59143893	177.06666666666666	5.025621234939759
Rhode Island	2002	4.42	1.71	1.32	38.7	74.7	79064459	179.875	5.651702571230021
Rhode Island	2003	4.802	2.1	1.32	43.7	67.3	94002000	183.95833333333334	6.003859569648923
Rhode Island	2004	5.452	2.85	1.71	52.3	61.1	112352300	188.88333333333333	6.638807023735993
Rhode Island	2005	5.637	2.85	2.46	50.6	49.4	131315700	195.29166666666666	6.638839342863239
Rhode Island	2006	5.712	2.85	2.46	49.9	47.3	125110211	201.59166666666667	6.516936050597329
Rhode Island	2007	5.78	2.85	2.46	49.3	45.3	118850798	207.34241666666668	6.4116162113476545
Rhode Island	2008	5.803	2.85	2.46	49.1	43.6	113504400	215.3025	6.199138421523206
Rhode Island	2009	7.735	4.47	3.46	57.8	44.7	124880200	214.537	8.292508984464218
Rhode Island	2010	7.795	4.47	3.46	57.3	37.1	135251400	218.0555	8.221989355920856
Rhode Island	2011	7.854	4.47	3.46	56.9	36.3	132345000	224.93916666666667	8.030704597909805
Rhode Island	2012	8.23	4.51	3.46	54.8	35.8	130103086	229.59391666666667	8.24455642153701
Rhode Island	2013	8.219	4.51	3.5	54.9	35.3	129608951	232.95708333333334	8.11467062066153
Rhode Island	2014	8.248	4.51	3.5	54.7	36.7	135240000	236.73616666666666	8.01330876777735
Rhode Island	2015	8.62	4.76	3.5	55.2	36.8	135732649	237.017	8.364800837070758
Rhode Island	2016	8.822	4.76	3.75	54	35.2	139500000	240.00716666666668	8.454164215929662
Rhode Island	2017	9.429	5.26	3.75	55.8	34.2	135317715	245.11958333333334	8.847395913899168
Rhode Island	2018	9.597	5.26	4.25	54.8	31.4	138099021	251.10683333333333	8.790322313012854
Rhode Island	2019	9.873	5.26	4.25	53.3	29.1	130740848	255.65741666666668	8.882159687003016
South Carolina	1970	0.343	0.14	0.06	40.8	103.6	16737672	38.825	2.031938184159691
South Carolina	1971	0.341	0.14	0.06	41.1	115	17911044	40.49166666666667	1.9369417575632846
South Carolina	1972	0.335	0.14	0.06	41.8	118.7	18928116	41.81666666666666	1.8425667596652053
South Carolina	1973	0.352	0.14	0.06	39.8	125.5	20383460	44.4	1.8234234234234232
South Carolina	1974	0.381	0.14	0.06	36.8	129.7	21209852	49.30833333333334	1.7771843839783672
South Carolina	1975	0.41	0.14	0.06	34.2	130.5	21800180	53.81666666666667	1.752245277175596
South Carolina	1976	0.422	0.14	0.06	33.2	136.8	23170887	56.90833333333333	1.705549860887392
South Carolina	1977	0.492	0.15	0.06	30.5	137.2	23441273	60.608333333333334	1.8670699848755672
South Carolina	1978	0.502	0.15	0.07	29.9	140.4	28273885	65.23333333333333	1.7699540112416965
South Carolina	1979	0.523	0.15	0.07	28.7	135.7	27713875	72.575	1.6574578022735103
South Carolina	1980	0.547	0.15	0.07	27.4	138.3	28389033	82.40833333333333	1.5266659925169381
South Carolina	1981	0.619	0.15	0.07	24.2	136.1	29722415	90.925	1.565795985702502
South Carolina	1982	0.724	0.15	0.07	20.7	136	30151784	96.5	1.7255958549222798
South Carolina	1983	0.813	0.23	0.07	28.3	131.1	29391530	99.6	1.877409638554217
South Carolina	1984	0.83	0.23	0.07	27.7	127	29419765	103.88333333333333	1.8376383763837638
South Carolina	1985	0.887	0.23	0.07	25.9	125.4	29421407	107.56666666666666	1.896591261233344
South Carolina	1986	0.953	0.23	0.07	24.1	126.6	29522340	109.60833333333333	1.9997567094959325
South Carolina	1987	0.999	0.23	0.07	23	126.6	30093670	113.625	2.022178217821782
South Carolina	1988	1.119	0.23	0.07	20.6	124.4	30114220	118.25833333333333	2.1763371150729336
South Carolina	1989	1.252	0.23	0.07	18.3	122.4	29861721	123.96666666666667	2.322882495294434
South Carolina	1990	1.29	0.23	0.07	17.8	118.6	29140978	130.65833333333333	2.2708080872504626
South Carolina	1991	1.519	0.27	0.07	17.8	121.5	29953372	136.19166666666666	2.5652817720124825
South Carolina	1992	1.645	0.27	0.07	16.4	112.9	27846422	140.31666666666666	2.6964009977432
South Carolina	1993	1.391	0.31	0.07	22.3	115.2	28402000	144.45833333333334	2.21468704932218
South Carolina	1994	1.4	0.31	0.07	22.1	112.2	27996316	148.225	2.1723730814639906
South Carolina	1995	1.495	0.31	0.07	20.7	109.2	28994603	152.38333333333333	2.256480367494258
South Carolina	1996	1.539	0.31	0.07	20.1	102.9	26468366	156.85	2.2567421102964613
South Carolina	1997	1.653	0.31	0.07	18.8	124.5	32242879	160.51666666666665	2.3685390925137577
South Carolina	1998	1.796	0.31	0.07	17.3	126.9	32877081	163.00833333333333	2.534103573436941
South Carolina	1999	2.553	0.31	0.07	12.1	109.4	28554305	166.575	3.5250787933363354
South Carolina	2000	2.783	0.41	0.07	14.7	103.9	28077000	172.2	3.717131242740999
South Carolina	2001	3.024	0.41	0.07	13.6	96.6	25772858	177.06666666666666	3.9280120481927714
South Carolina	2002	3.106	0.46	0.07	14.8	97.5	26350424	179.875	3.971535788742182
South Carolina	2003	3.167	0.46	0.07	14.5	95.7	25843905	183.95833333333334	3.9596466591166473
South Carolina	2004	3.122	0.46	0.07	14.7	92.2	26759248	188.88333333333333	3.8016059295861644
South Carolina	2005	3.147	0.46	0.07	14.6	94	27559820	195.29166666666666	3.7063025389374866
South Carolina	2006	3.094	0.46	0.07	14.9	96.4	28724528	201.59166666666667	3.530007027406887
South Carolina	2007	3.262	0.46	0.07	14.1	91.2	27553662	207.34241666666668	3.618458837615233
South Carolina	2008	3.319	0.46	0.07	13.9	89.1	27468584	215.3025	3.545569605554975
South Carolina	2009	3.967	1.08	0.07	27.2	85	26656877	214.537	4.252926068696775
South Carolina	2010	4.705	1.58	0.07	33.6	84.5	26912128	218.0555	4.962727379038823
South Carolina	2011	4.844	1.58	0.57	32.6	69.9	138031843	224.93916666666667	4.952983584450611
South Carolina	2012	4.851	1.58	0.57	32.6	61.9	164019425	229.59391666666667	4.859579975805108
South Carolina	2013	4.879	1.58	0.57	32.4	62	163002662	232.95708333333334	4.817067521378222
South Carolina	2014	4.987	1.58	0.57	31.7	58.9	156356758	236.73616666666666	4.845098305638414
South Carolina	2015	5.029	1.58	0.57	31.4	56.1	153086500	237.017	4.880114084643718
South Carolina	2016	5.049	1.58	0.57	31.3	57.3	156101358	240.00716666666668	4.838480517595656
South Carolina	2017	5.142	1.58	0.57	30.7	55.5	154924581	245.11958333333334	4.824828697557485
South Carolina	2018	5.322	1.58	0.57	29.7	53.1	151957884	251.10683333333333	4.874658262983684
South Carolina	2019	5.569	1.58	0.57	28.4	52.6	157479471	255.65741666666668	5.010103038278112
South Dakota	1970	0.385	0.2	0.12	51.9	92.7	7360000	38.825	2.2807469414037347
South Dakota	1971	0.391	0.2	0.12	51.2	96.7	7730000	40.49166666666667	2.22095081292447
South Dakota	1972	0.396	0.2	0.12	50.5	103	8280000	41.81666666666666	2.1780789159027503
South Dakota	1973	0.404	0.2	0.12	49.5	103.5	8438000	44.4	2.092792792792793
South Dakota	1974	0.428	0.2	0.12	46.7	108.4	8909000	49.30833333333334	1.9964171032617877
South Dakota	1975	0.45	0.2	0.12	44.5	113.5	9283000	53.81666666666667	1.9231960359244349
South Dakota	1976	0.464	0.2	0.12	43.1	116.7	9561000	56.90833333333333	1.8752965295065165
South Dakota	1977	0.532	0.2	0.12	37.6	115.6	9515000	60.608333333333334	2.018864292589028
South Dakota	1978	0.541	0.2	0.12	37	116.9	9665000	65.23333333333333	1.9074603985692387
South Dakota	1979	0.588	0.22	0.12	37.4	117.4	9721000	72.575	1.8634516017912504
South Dakota	1980	0.623	0.22	0.14	35.3	114.7	11053000	82.40833333333333	1.7387804631408637
South Dakota	1981	0.68	0.23	0.14	33.8	115.7	11176000	90.925	1.7200989826780313
South Dakota	1982	0.788	0.23	0.15	29.2	113	11615000	96.5	1.878134715025907
South Dakota	1983	0.898	0.31	0.15	34.5	109.8	11381000	99.6	2.073694779116466
South Dakota	1984	0.923	0.31	0.15	33.6	105.7	11191000	103.88333333333333	2.0435424354243543
South Dakota	1985	1.085	0.39	0.15	35.9	104.4	11167000	107.56666666666666	2.319956616052061
South Dakota	1986	1.137	0.39	0.23	34.3	97	15673000	109.60833333333333	2.3858587394510757
South Dakota	1987	1.247	0.39	0.23	31.2	95.8	15849000	113.625	2.524180418041804
South Dakota	1988	1.301	0.39	0.23	30	91.9	15261000	118.25833333333333	2.5303079416531604
South Dakota	1989	1.389	0.39	0.23	28	87.4	14527000	123.96666666666667	2.5770637268082814
South Dakota	1990	1.503	0.39	0.23	25.9	88.3	14679000	130.65833333333333	2.6457554690987943
South Dakota	1991	1.63	0.43	0.23	26.4	91.8	14724000	136.19166666666666	2.7527381753656
South Dakota	1992	1.803	0.43	0.23	23.8	93	14943000	140.31666666666666	2.9553866254899632
South Dakota	1993	1.544	0.47	0.23	30.4	91.6	14685000	144.45833333333334	2.458286703201615
South Dakota	1994	1.621	0.47	0.23	29	94.8	15303000	148.225	2.5152976893236634
South Dakota	1995	1.712	0.57	0.23	33.3	98.6	16274000	152.38333333333333	2.5840096248496116
South Dakota	1996	1.817	0.57	0.23	31.4	92.3	22456341	156.85	2.6643927319094676
South Dakota	1997	1.928	0.57	0.33	29.6	88.8	21458178	160.51666666666665	2.762579171425605
South Dakota	1998	2.079	0.57	0.33	27.4	88.3	21321597	163.00833333333333	2.9334083124584636
South Dakota	1999	2.729	0.57	0.33	20.9	83.5	20327478	166.575	3.7680924508479667
South Dakota	2000	3.04	0.67	0.33	22	75.1	19251084	172.2	4.060394889663183
South Dakota	2001	3.275	0.67	0.33	20.5	78.1	19452005	177.06666666666666	4.254047439759036
South Dakota	2002	3.405	0.72	0.33	21.1	75.4	18837516	179.875	4.353856845031272
South Dakota	2003	3.483	0.92	0.53	26.4	73.2	21669573	183.95833333333334	4.354736126840317
South Dakota	2004	3.506	0.92	0.53	26.2	69.3	28171051	188.88333333333333	4.269196152828024
South Dakota	2005	3.539	0.92	0.53	26	68.7	28065888	195.29166666666666	4.167970983571582
South Dakota	2006	3.499	0.92	0.53	26.3	69.2	28462829	201.59166666666667	3.9920796990616347
South Dakota	2007	4.391	1.92	1.53	43.7	58.5	43184955	207.34241666666668	4.870831623534178
South Dakota	2008	4.582	1.92	1.53	41.9	49.5	60271330	215.3025	4.894787566331092
South Dakota	2009	5.437	2.54	1.53	46.7	49.7	61646193	214.537	5.828878002395857
South Dakota	2010	5.885	2.54	1.53	43.2	48.6	60417938	218.0555	6.2073646388190165
South Dakota	2011	5.842	2.54	1.53	43.5	43.8	54607887	224.93916666666667	5.973437262667313
South Dakota	2012	5.831	2.54	1.53	43.6	42.8	53980032	229.59391666666667	5.841313304250585
South Dakota	2013	5.766	2.54	1.53	44.1	42.7	54473910	232.95708333333334	5.692808224690885
South Dakota	2014	5.931	2.54	1.53	42.8	42.3	54732798	236.73616666666666	5.762237427459683
South Dakota	2015	6.221	2.54	1.53	40.8	40.7	53164088	237.017	6.036824362809418
South Dakota	2016	6.252	2.54	1.53	40.6	44.6	58833509	240.00716666666668	5.991321092495154
South Dakota	2017	6.455	2.54	1.53	39.3	41.6	55127979	245.11958333333334	6.056839603798826
South Dakota	2018	6.534	2.54	1.53	38.9	40.2	54892816	251.10683333333333	5.984783369097217
South Dakota	2019	6.693	2.54	1.53	38	35	47222260	255.65741666666668	6.021299988363333
Tennessee	1970	0.416	0.21	0.13	50.5	99.8	51529552	38.825	2.464391500321957
Tennessee	1971	0.416	0.21	0.13	50.5	106.3	54324788	40.49166666666667	2.3629553406050627
Tennessee	1972	0.408	0.21	0.13	51.5	111.5	57838793	41.81666666666666	2.2440813072937424
Tennessee	1973	0.425	0.21	0.13	49.4	109.7	57504328	44.4	2.2015765765765765
Tennessee	1974	0.453	0.21	0.13	46.4	114.8	61589439	49.30833333333334	2.1130302518167987
Tennessee	1975	0.483	0.21	0.13	43.5	117.4	62998951	53.81666666666667	2.064230411892227
Tennessee	1976	0.496	0.21	0.13	42.3	121.7	66254203	56.90833333333333	2.004627324644897
Tennessee	1977	0.548	0.21	0.13	38.3	124.6	68265256	60.608333333333334	2.0795820156744123
Tennessee	1978	0.573	0.21	0.13	36.6	127.3	71135611	65.23333333333333	2.020286152273888
Tennessee	1979	0.603	0.21	0.13	34.8	127.2	72046814	72.575	1.9109886324491903
Tennessee	1980	0.637	0.21	0.13	33	130.4	74254687	82.40833333333333	1.7778541814136921
Tennessee	1981	0.683	0.21	0.13	30.7	129.1	77075964	90.925	1.7276876546604345
Tennessee	1982	0.791	0.21	0.13	26.5	131.4	78807924	96.5	1.8852849740932645
Tennessee	1983	0.883	0.29	0.13	32.8	129	78010310	99.6	2.0390562248995985
Tennessee	1984	0.925	0.29	0.13	31.4	125.1	76741643	103.88333333333333	2.0479704797047975
Tennessee	1985	0.988	0.29	0.13	29.4	128.7	79593436	107.56666666666666	2.112550356368144
Tennessee	1986	1.035	0.29	0.13	28	107.9	79745209	109.60833333333333	2.171823918497681
Tennessee	1987	1.121	0.29	0.13	25.9	130.6	81357705	113.625	2.269130913091309
Tennessee	1988	1.215	0.29	0.13	23.9	125.3	79785166	118.25833333333333	2.3630470016207457
Tennessee	1989	1.35	0.29	0.13	21.5	124.7	79845917	123.96666666666667	2.504705566012369
Tennessee	1990	1.374	0.29	0.13	21.1	121.8	78338596	130.65833333333333	2.4186746603737483
Tennessee	1991	1.639	0.33	0.13	20.1	120.6	76943846	136.19166666666666	2.767937343205042
Tennessee	1992	1.702	0.33	0.13	19.4	121	77135315	140.31666666666666	2.789832521677159
Tennessee	1993	1.503	0.37	0.13	24.6	120.8	77029000	144.45833333333334	2.393008364580328
Tennessee	1994	1.53	0.37	0.13	24.2	118.8	77049000	148.225	2.374093439028504
Tennessee	1995	1.559	0.37	0.13	23.7	125.4	84827807	152.38333333333333	2.3530788581428417
Tennessee	1996	1.611	0.37	0.13	23	119.2	80884691	156.85	2.362320688555945
Tennessee	1997	1.677	0.37	0.13	22.1	118.9	82056793	160.51666666666665	2.4029280448551553
Tennessee	1998	1.895	0.37	0.13	19.5	119.7	82777975	163.00833333333333	2.673789683554011
Tennessee	1999	2.612	0.37	0.13	14.2	115.8	80688000	166.575	3.606543598979439
Tennessee	2000	2.815	0.47	0.13	16.7	108.7	79981161	172.2	3.759872241579559
Tennessee	2001	3.071	0.47	0.13	15.3	103.5	76010568	177.06666666666666	3.9890625
Tennessee	2002	3.269	0.59	0.13	18	103.4	77116917	179.875	4.179958304378041
Tennessee	2003	3.182	0.59	0.2	18.5	93.2	107041135	183.95833333333334	3.9784009060022645
Tennessee	2004	3.182	0.59	0.2	18.5	96.5	112734251	188.88333333333333	3.874666901967705
Tennessee	2005	3.257	0.59	0.2	18.1	97	114345060	195.29166666666666	3.83585235758481
Tennessee	2006	3.235	0.59	0.2	18.2	98.7	117658741	201.59166666666667	3.6908767723533544
Tennessee	2007	3.738	1.04	0.2	27.8	107.4	129671397	207.34241666666668	4.146474290314452
Tennessee	2008	3.748	1.01	0.62	26.9	69.5	265812861	215.3025	4.003855041163015
Tennessee	2009	4.644	1.63	0.62	35.1	77	296801064	214.537	4.978721619114651
Tennessee	2010	4.784	1.63	0.62	34.1	72.6	283488219	218.0555	5.046054788803768
Tennessee	2011	4.925	1.63	0.62	33.1	71.7	282037904	224.93916666666667	5.035805977171606
Tennessee	2012	4.832	1.63	0.62	33.7	68.3	271048763	229.59391666666667	4.840546370457695
Tennessee	2013	4.965	1.63	0.62	32.8	66.2	265091159	232.95708333333334	4.901975864653181
Tennessee	2014	5.003	1.63	0.62	32.6	62.6	252266793	236.73616666666666	4.860643036516741
Tennessee	2015	4.993	1.63	0.62	32.6	62.2	252591583	237.017	4.845179881611868
Tennessee	2016	5.133	1.63	0.62	31.8	61.6	251898947	240.00716666666668	4.918978113847989
Tennessee	2017	5.206	1.63	0.62	31.3	59.2	244100257	245.11958333333334	4.884881018958434
Tennessee	2018	5.281	1.63	0.62	30.9	56	233013693	251.10683333333333	4.837104525895684
Tennessee	2019	5.545	1.63	0.62	29.4	55.5	232877687	255.65741666666668	4.988511644326114
Texas	1970	0.42	0.235	0.155	56	106.4	169554206	38.825	2.4880875724404374
Texas	1971	0.469	0.265	0.155	56.5	108.9	189942675	40.49166666666667	2.664004939287919
Texas	1972	0.464	0.265	0.185	57.1	108.6	226503540	41.81666666666666	2.5520924671183742
Texas	1973	0.475	0.265	0.185	55.8	110.4	236280843	44.4	2.4605855855855854
Texas	1974	0.506	0.265	0.185	52.4	114.7	248277976	49.30833333333334	2.360250126753422
Texas	1975	0.533	0.265	0.185	49.7	116	256967461	53.81666666666667	2.277918860328275
Texas	1976	0.533	0.265	0.185	49.7	121.4	273166718	56.90833333333333	2.1541660565236493
Texas	1977	0.591	0.265	0.185	44.8	124.2	283908123	60.608333333333334	2.2427608964663825
Texas	1978	0.622	0.265	0.185	42.6	126.6	296923598	65.23333333333333	2.1930505876341337
Texas	1979	0.637	0.265	0.185	41.6	126.4	301669878	72.575	2.0187392352738547
Texas	1980	0.669	0.265	0.185	39.6	129.7	321154012	82.40833333333333	1.8671655374658713
Texas	1981	0.738	0.265	0.185	35.9	129	339554173	90.925	1.8668133076711575
Texas	1982	0.841	0.265	0.185	31.5	131.2	358491433	96.5	2.0044559585492228
Texas	1983	0.938	0.345	0.185	36.8	126.4	357379664	99.6	2.1660642570281126
Texas	1984	1.021	0.355	0.185	34.8	117.2	344699280	103.88333333333333	2.2605166051660515
Texas	1985	1.055	0.365	0.195	34.6	115.9	360500225	107.56666666666666	2.255810350170437
Texas	1986	1.144	0.365	0.205	31.9	113.7	373506575	109.60833333333333	2.400547403634152
Texas	1987	1.28	0.42	0.205	32.8	105.8	355496360	113.625	2.590979097909791
Texas	1988	1.37	0.42	0.26	30.7	96.5	399060039	118.25833333333333	2.6645056726094007
Texas	1989	1.457	0.42	0.26	28.8	94.5	410282050	123.96666666666667	2.7032266738370527
Texas	1990	1.736	0.57	0.26	32.8	85.6	389745949	130.65833333333333	3.0559091778812424
Texas	1991	1.86	0.61	0.26	32.8	79.6	552917679	136.19166666666666	3.1411613534846725
Texas	1992	2.046	0.61	0.41	29.8	77.2	543222000	140.31666666666666	3.353699964366314
Texas	1993	1.777	0.65	0.41	36.6	81.3	572602310	144.45833333333334	2.829258725122584
Texas	1994	1.85	0.65	0.41	35.1	78.8	562276060	148.225	2.870635857648845
Texas	1995	1.884	0.65	0.41	34.5	75.2	559696209	152.38333333333333	2.84361806846768
Texas	1996	1.898	0.65	0.41	34.2	74.6	569079842	156.85	2.7831686324513867
Texas	1997	2.018	0.65	0.41	32.2	72.6	569575890	160.51666666666665	2.8915377427058457
Texas	1998	2.25	0.65	0.41	28.9	73.2	556503717	163.00833333333333	3.174684320842493
Texas	1999	2.923	0.65	0.41	22.2	67.8	539935144	166.575	4.035959777877833
Texas	2000	3.112	0.75	0.41	24.1	69.3	536877386	172.2	4.156562137049942
Texas	2001	3.267	0.75	0.41	23	62.1	495713837	177.06666666666666	4.243655873493976
Texas	2002	3.531	0.8	0.41	22.7	58.3	512895687	179.875	4.514968728283531
Texas	2003	3.487	0.8	0.41	22.9	58.9	490718568	183.95833333333334	4.359737259343148
Texas	2004	3.364	0.8	0.41	23.8	55.8	501571338	188.88333333333333	4.096285184858378
Texas	2005	3.375	0.8	0.41	23.7	55.4	507341005	195.29166666666666	3.9748239812246644
Texas	2006	3.33	0.8	0.41	24	54.3	507159644	201.59166666666667	3.799264189161258
Texas	2007	4.455	1.8	1.41	40.4	49.3	1024383107	207.34241666666668	4.941825297846679
Texas	2008	4.549	1.8	1.41	39.6	43.9	1507229486	215.3025	4.8595348405150895
Texas	2009	5.529	2.42	1.41	43.8	42.3	1211322317	214.537	5.927509007770221
Texas	2010	5.642	2.42	1.41	42.9	38.2	1249918085	218.0555	5.951053745491401
Texas	2011	5.731	2.42	1.41	42.2	38.7	1359519880	224.93916666666667	5.859939909679284
Texas	2012	5.659	2.42	1.41	42.8	36.7	1330330418	229.59391666666667	5.6690090874213785
Texas	2013	5.747	2.42	1.41	42.1	36.2	1329662430	232.95708333333334	5.674049404665022
Texas	2014	5.763	2.42	1.41	42	33.7	1256724107	236.73616666666666	5.599017753237253
Texas	2015	5.946	2.42	1.41	40.7	33.8	1270386671	237.017	5.7699658674272305
Texas	2016	6.043	2.42	1.41	40	32.8	1271800731	240.00716666666668	5.791035406581609
Texas	2017	6.244	2.42	1.41	38.8	31.9	1253705378	245.11958333333334	5.858854606680072
Texas	2018	6.318	2.42	1.41	38.3	29.1	1190923717	251.10683333333333	5.786939290779953
Texas	2019	6.482	2.42	1.41	37.3	28.8	1168588119	255.65741666666668	5.831475649868688
Utah	1970	0.366	0.16	0.08	43.7	65.5	5473433	38.825	2.168190598840953
Utah	1971	0.372	0.16	0.08	43	67.7	5794213	40.49166666666667	2.1130273718872195
Utah	1972	0.365	0.16	0.08	43.8	71.3	6272275	41.81666666666666	2.007572738142686
Utah	1973	0.378	0.16	0.08	42.3	72.7	6534971	44.4	1.9581081081081082
Utah	1974	0.405	0.16	0.08	39.5	75.6	6993604	49.30833333333334	1.8891330065911778
Utah	1975	0.434	0.16	0.08	36.9	75.8	7111247	53.81666666666667	1.8548157324248993
Utah	1976	0.447	0.16	0.08	35.8	77.9	7518081	56.90833333333333	1.8065895445892517
Utah	1977	0.495	0.16	0.08	32.3	78.9	7755816	60.608333333333334	1.8784545579540768
Utah	1978	0.537	0.16	0.08	29.8	79.6	8077185	65.23333333333333	1.8933571793561574
Utah	1979	0.572	0.18	0.08	31.5	79.1	8270288	72.575	1.8127454357561141
Utah	1980	0.627	0.18	0.1	28.7	74.8	10380880	82.40833333333333	1.7499443826473862
Utah	1981	0.681	0.18	0.1	26.4	77.6	11332870	90.925	1.722628540005499
Utah	1982	0.82	0.2	0.1	24.2	73.6	11175540	96.5	1.95440414507772
Utah	1983	0.953	0.28	0.12	29.4	69	12863400	99.6	2.2007028112449802
Utah	1984	1.046	0.28	0.12	26.8	66.3	13071387	103.88333333333333	2.315867158671587
Utah	1985	1.035	0.28	0.12	27.1	66.5	13412317	107.56666666666666	2.2130461729160213
Utah	1986	1.086	0.28	0.12	25.8	64.4	12919309	109.60833333333333	2.2788413289743787
Utah	1987	1.229	0.39	0.23	31.7	67.7	14969083	113.625	2.4877447744774477
Utah	1988	1.356	0.39	0.23	28.8	55	21656003	118.25833333333333	2.6372771474878447
Utah	1989	1.519	0.39	0.23	25.7	57	22551304	123.96666666666667	2.818257596127991
Utah	1990	1.671	0.39	0.23	23.3	53.4	21106378	130.65833333333333	2.9414886153453663
Utah	1991	1.701	0.465	0.23	28.1	53.5	21395613	136.19166666666666	2.872642721654531
Utah	1992	1.801	0.465	0.23	25.8	55	24805000	140.31666666666666	2.952108326404561
Utah	1993	1.604	0.505	0.265	31.5	56.2	25898218	144.45833333333334	2.553815979232766
Utah	1994	1.688	0.505	0.265	29.9	55.8	26167144	148.225	2.619261258222297
Utah	1995	1.749	0.505	0.265	28.9	52	25812927	152.38333333333333	2.6398556272558245
Utah	1996	1.862	0.505	0.265	27.1	54	27788866	156.85	2.730379343321645
Utah	1997	2.227	0.755	0.265	33.9	57	32657125	160.51666666666665	3.1910082026788498
Utah	1998	2.437	0.755	0.265	31	42.3	43619557	163.00833333333333	3.4385358621747355
Utah	1999	3.129	0.755	0.515	24.1	43.9	47440834	166.575	4.320396217919856
Utah	2000	3.312	0.855	0.515	25.8	40.7	46235015	172.2	4.423693379790941
Utah	2001	3.358	0.855	0.515	25.5	38.7	44467980	177.06666666666666	4.361859939759037
Utah	2002	3.812	1.085	0.695	28.5	40.1	47442128	179.875	4.874273801250869
Utah	2003	3.701	1.085	0.695	29.3	36.5	57529796	183.95833333333334	4.627297848244621
Utah	2004	3.76	1.085	0.695	28.9	34.2	55835597	188.88333333333333	4.578487602576546
Utah	2005	3.772	1.085	0.695	28.8	33.6	56598687	195.29166666666666	4.4423810539790916
Utah	2006	3.722	1.085	0.695	29.2	34.5	59292150	201.59166666666667	4.246504898515977
Utah	2007	3.893	1.085	0.695	27.9	32.9	58224620	207.34241666666668	4.3184120952900376
Utah	2008	4.029	1.085	0.695	26.9	31.3	57540080	215.3025	4.304037342808375
Utah	2009	4.672	1.705	0.695	36.5	27.6	52419000	214.537	5.00873975118511
Utah	2010	5.891	2.71	0.695	46	26.7	54495284	218.0555	6.213693302851797
Utah	2011	5.999	2.71	1.7	45.2	22.3	104570910	224.93916666666667	6.133969554731464
Utah	2012	6.24	2.71	1.7	43.4	23	110249352	229.59391666666667	6.251036703571197
Utah	2013	6.296	2.71	1.7	43	21.4	104045712	232.95708333333334	6.2160805727807515
Utah	2014	6.349	2.71	1.7	42.7	19.5	96248832	236.73616666666666	6.168343521655965
Utah	2015	6.366	2.71	1.7	42.6	20	99867180	237.017	6.177531569465481
Utah	2016	6.504	2.71	1.7	41.7	18.5	94338780	240.00716666666668	6.232813881252157
Utah	2017	6.791	2.71	1.7	39.9	18.4	95612556	245.11958333333334	6.372114291153808
Utah	2018	6.777	2.71	1.7	40	17.1	90276188	251.10683333333333	6.207357957204138
Utah	2019	6.968	2.71	1.7	38.9	15.9	85293589	255.65741666666668	6.268701377396639
Vermont	1970	0.395	0.2	0.12	50.6	122.6	6458913	38.825	2.3399871216999357
Vermont	1971	0.4	0.2	0.12	50	124.4	6674580	40.49166666666667	2.2720724428894834
Vermont	1972	0.398	0.2	0.12	50.3	138	7586268	41.81666666666666	2.1890793144679157
Vermont	1973	0.413	0.2	0.12	48.4	146.8	8136202	44.4	2.1394144144144143
Vermont	1974	0.418	0.2	0.12	47.9	151.8	8454155	49.30833333333334	1.9497718438397833
Vermont	1975	0.471	0.2	0.12	42.5	155.5	8776260	53.81666666666667	2.0129451842675747
Vermont	1976	0.47	0.2	0.12	42.6	171.1	9671592	56.90833333333333	1.8995460535949626
Vermont	1977	0.525	0.2	0.12	38.1	169.4	9674168	60.608333333333334	1.9923002887391725
Vermont	1978	0.548	0.2	0.12	36.5	162.4	9412514	65.23333333333333	1.9321410321921308
Vermont	1979	0.589	0.2	0.12	34	160.9	9404220	72.575	1.8666207371684462
Vermont	1980	0.61	0.2	0.12	32.8	161.6	9635046	82.40833333333333	1.7024977247446658
Vermont	1981	0.668	0.2	0.12	29.9	163.8	10047083	90.925	1.6897442947484191
Vermont	1982	0.77	0.2	0.12	26	162.3	10047885	96.5	1.8352331606217618
Vermont	1983	0.906	0.33	0.12	36.4	153.8	9521081	99.6	2.0921686746987955
Vermont	1984	0.955	0.33	0.17	34.6	144.3	12567950	103.88333333333333	2.114391143911439
Vermont	1985	1.049	0.33	0.17	31.5	144.5	12992903	107.56666666666666	2.242981096994112
Vermont	1986	1.138	0.33	0.17	29	131.2	11932304	109.60833333333333	2.387957120048658
Vermont	1987	1.237	0.33	0.17	26.6	128.3	11726086	113.625	2.503938393839384
Vermont	1988	1.297	0.33	0.17	25.4	128.7	12040932	118.25833333333333	2.5225283630470017
Vermont	1989	1.437	0.33	0.17	23.1	120.9	11431152	123.96666666666667	2.6661199247109435
Vermont	1990	1.501	0.33	0.17	22	124.3	11769382	130.65833333333333	2.6422348364053825
Vermont	1991	1.68	0.38	0.17	22.6	120.9	11678577	136.19166666666666	2.837177996695833
